symbol,action,total_score,trend_score,volume_score,close,change_pct,vol_ratio,avg_vol_20d,turnover_b,rsi14,trend_up,macd_positive,breakout_20d,notes
ITMG.JK,MONITOR,4,3,1,27325.0,-1.6201620162016201,1.1446461936816585,6970975.0,218.0343725,53.82625879307524,True,False,False,-
SIDO.JK,MONITOR,4,3,1,520.0,0.9708737864077669,1.1158332738365881,11975445.0,6.948552,51.14801754164037,False,True,False,momentum_confirmed
MGRO.JK,MONITOR,4,3,1,720.0,-1.36986301369863,1.1118255858738972,3024755.0,2.42136,54.49818431662284,False,True,False,momentum_confirmed
SRTG.JK,MONITOR,4,3,1,1775.0,0.56657223796034,1.058365218975684,9659520.0,18.1463575,57.42675974198119,False,True,False,momentum_confirmed
ADRO.JK,MONITOR,4,3,1,2500.0,0.4016064257028112,1.0318969390726458,114082420.0,294.30325,55.182675106765664,True,False,False,-
SILO.JK,MONITOR,4,3,1,2750.0,0.0,0.9839273984905964,1118985.0,3.02775,52.92514824912147,True,False,False,-
MOLI.JK,MONITOR,4,3,1,250.0,0.0,0.9808248557565621,4914435.0,1.20505,53.435064539716144,False,True,False,momentum_confirmed
AGII.JK,MONITOR,4,3,1,3330.0,-2.0588235294117645,0.9717957775181371,2208180.0,7.145847,57.37216946296751,True,False,False,-
BJBR.JK,MONITOR,4,3,1,825.0,0.6097560975609756,0.9011687137113147,3411015.0,2.5359675,55.16865797194125,False,True,False,momentum_confirmed
UNTD.JK,MONITOR,4,3,1,84.0,1.2048192771084338,0.8979251408678994,15346825.0,1.1575452,53.11329910249544,False,True,False,momentum_confirmed
TPMA.JK,MONITOR,4,3,1,600.0,0.0,0.874064724005348,6020950.0,3.15762,51.30696676054638,False,True,False,momentum_confirmed
AADI.JK,MONITOR,4,3,1,10850.0,2.1176470588235294,0.8294124083597768,32534840.0,292.78508,58.014010801553354,True,False,False,strong_daily_move
CBPE.JK,MONITOR,4,4,0,360.0,5.88235294117647,0.8025430245186248,630745.0,0.182232,62.51550637813306,True,True,False,"momentum_confirmed,strong_daily_move"
EURO.JK,MONITOR,4,3,1,2700.0,0.37174721189591076,0.7983666544219868,4927310.0,10.62126,87.22446844124563,True,True,False,-
MLBI.JK,MONITOR,4,3,1,5575.0,0.904977375565611,0.7628784899724734,241585.0,1.0274725,51.201616509365756,False,True,False,momentum_confirmed
SSIA.JK,MONITOR,4,3,1,1365.0,-0.7272727272727273,0.7234211314609253,11851050.0,11.7025545,54.46510504569765,False,True,False,momentum_confirmed
CPIN.JK,MONITOR,4,3,1,4250.0,2.4096385542168677,0.6892948977439236,14031440.0,41.10515,57.849071488333074,False,True,False,"momentum_confirmed,strong_daily_move"
DFAM.JK,MONITOR,4,3,1,94.0,-2.083333333333333,0.6846521305238311,25376975.0,1.6331936,52.87814442824827,False,True,False,momentum_confirmed
ASGR.JK,MONITOR,4,3,1,1630.0,-1.2121212121212122,0.6595472362211023,1000080.0,1.075148,54.8843840574195,False,True,False,momentum_confirmed
LABS.JK,MONITOR,4,4,0,157.0,-1.257861635220126,0.6104996505939903,1144800.0,0.1097273,60.635020395481796,True,True,False,momentum_confirmed
BJTM.JK,MONITOR,4,3,1,570.0,0.0,0.607017283404508,9901695.0,3.425985,51.801670740056615,False,True,False,momentum_confirmed
SICO.JK,MONITOR,4,3,1,133.0,3.10077519379845,0.6061114373898809,50016875.0,4.0320014,52.45526948394259,True,False,False,strong_daily_move
MBAP.JK,MONITOR,4,4,0,1820.0,-0.273972602739726,0.6004090639969858,371580.0,0.406042,56.48296179515849,True,True,False,momentum_confirmed
BNGA.JK,MONITOR,4,3,1,1805.0,0.8379888268156425,0.5161117368169035,5931080.0,5.5252855,52.248527165821486,False,True,False,momentum_confirmed
INDF.JK,MONITOR,4,3,1,6625.0,0.7604562737642585,0.4979226769904196,34811630.0,114.8344375,61.195888827885135,False,True,False,momentum_confirmed
GEMS.JK,MONITOR,4,3,1,8350.0,-2.9069767441860463,0.4883963247134603,263925.0,1.076315,50.993361339725574,False,True,False,momentum_confirmed
JPFA.JK,MONITOR,4,3,1,2440.0,-0.8130081300813009,0.4823595254977255,20083360.0,23.637256,52.12113105926975,False,True,False,momentum_confirmed
APLN.JK,MONITOR,4,3,1,159.0,-5.9171597633136095,0.46630936165404774,68768510.0,5.0987166,54.9756818146277,False,True,False,momentum_confirmed
WOWS.JK,MONITOR,4,3,1,77.0,-1.282051282051282,0.431555977245298,120889300.0,4.0171285,54.46580488539638,False,True,False,momentum_confirmed
IPCC.JK,MONITOR,4,3,1,1290.0,0.0,0.4213515524305519,1908620.0,1.037418,52.60214339118137,False,True,False,momentum_confirmed
SMMT.JK,MONITOR,4,4,0,1305.0,-0.38167938931297707,0.3891157291730148,328180.0,0.1666485,61.282250877204966,True,True,False,momentum_confirmed
PKPK.JK,MONITOR,4,3,1,1985.0,-1.7326732673267329,0.38772322256972913,1481985.0,1.140581,52.07547273873831,False,True,False,momentum_confirmed
NISP.JK,MONITOR,4,3,1,1490.0,0.6756756756756757,0.27236528838069796,4597135.0,1.865629,52.268147126345916,False,True,False,momentum_confirmed
TUGU.JK,MONITOR,4,3,1,1280.0,1.5873015873015872,0.2539152013771672,3578360.0,1.163008,50.971664454243886,True,False,False,-
PRDA.JK,MONITOR,4,4,0,2520.0,-2.3255813953488373,0.1833851815089635,826130.0,0.38178,52.44027429182423,True,True,False,momentum_confirmed
MGLV.JK,MONITOR,4,4,0,4700.0,0.0,0.0,363480.0,0.0,65.97100163755033,True,True,False,momentum_confirmed
TRJA.JK,MONITOR,3,1,2,130.0,4.838709677419355,11.619530839265298,599155.0,0.905047,40.362842075243904,False,True,False,"strong_volume,strong_daily_move"
FWCT.JK,MONITOR,3,0,3,92.0,-14.814814814814813,7.739611993441747,3552775.0,2.5297332,13.902195398177284,False,False,False,strong_volume
MITI.JK,MONITOR,3,0,3,238.0,-5.555555555555555,3.935884027832353,3308380.0,3.0990932,33.17475848929604,False,False,False,strong_volume
DATA.JK,MONITOR,3,0,3,2180.0,-14.84375,3.4032112663839333,3228010.0,23.948608,22.65136536891393,False,False,False,strong_volume
GRIA.JK,MONITOR,3,1,2,99.0,3.125,3.0615454977535848,2787775.0,0.8449551,37.46727789682261,False,True,False,"strong_volume,strong_daily_move"
AVIA.JK,MONITOR,3,0,3,372.0,1.639344262295082,3.029585412955008,14108135.0,15.8999496,31.74311229597575,False,False,False,strong_volume
WINE.JK,MONITOR,3,1,2,176.0,-1.675977653631285,2.938235269290399,1776985.0,0.9189312,34.61660105334495,False,True,False,strong_volume
KAEF.JK,MONITOR,3,1,2,462.0,-0.8583690987124464,2.321186516142437,505345.0,0.541926,35.86191242619627,False,True,False,strong_volume
SNLK.JK,MONITOR,3,0,3,234.0,0.8620689655172413,2.2151898734177213,7007300.0,3.632265,31.06385584887886,False,False,False,strong_volume
UCID.JK,MONITOR,3,1,2,410.0,-2.380952380952381,2.1642222887359073,1002300.0,0.889372,41.2062534057629,False,True,False,strong_volume
BAJA.JK,MONITOR,3,1,2,145.0,-2.684563758389262,2.00401697933281,1184970.0,0.3443315,47.66996521944414,False,True,False,strong_volume
ERAA.JK,MONITOR,3,0,3,360.0,-3.7433155080213902,1.825029399129288,54852815.0,36.03888,31.079970434235875,False,False,False,strong_volume
CSIS.JK,MONITOR,3,1,2,154.0,0.6535947712418301,1.7818779771860969,5305975.0,1.4560084,26.35129143781174,False,True,False,-
DEFI.JK,MONITOR,3,1,2,60.0,-13.043478260869565,1.7612467276090533,10779580.0,1.13913,26.650645979293742,False,True,False,-
KEEN.JK,MONITOR,3,1,2,855.0,-3.389830508474576,1.6038342795887877,10732655.0,14.717457,36.1180027694667,False,True,False,-
LPIN.JK,MONITOR,3,2,1,444.0,-2.631578947368421,1.5755448045553795,233570.0,0.163392,46.9864044421071,False,True,False,-
CARE.JK,MONITOR,3,1,2,408.0,-0.9708737864077669,1.5692550546409731,1602735.0,1.0261608,37.17325429154955,False,True,False,-
NZIA.JK,MONITOR,3,1,2,181.0,-4.232804232804233,1.5369608779375719,54724620.0,15.2238376,43.85165616198465,False,False,False,-
LUCY.JK,MONITOR,3,1,2,1025.0,9.62566844919786,1.3442339988803882,857440.0,1.181415,26.106645564112,False,False,False,strong_daily_move
ASRI.JK,MONITOR,3,1,2,131.0,-2.2388059701492535,1.2701120881591093,24956695.0,4.1524118,39.5517048986495,False,True,False,-
BULL.JK,MONITOR,3,1,2,386.0,-6.763285024154589,1.2654037206470814,459562265.0,224.4712748,47.419122512289434,False,True,False,-
BTPS.JK,MONITOR,3,1,2,1065.0,-2.293577981651376,1.2630095372458892,7031380.0,9.4579455,43.466727722197774,False,True,False,-
ELIT.JK,MONITOR,3,1,2,202.0,-6.481481481481481,1.258892942898313,7519305.0,1.912132,44.53248339968105,False,True,False,-
BRPT.JK,MONITOR,3,1,2,1280.0,-12.32876712328767,1.2367965136945476,97253670.0,153.96224,32.19043994598066,False,True,False,-
BUAH.JK,MONITOR,3,2,1,520.0,0.0,1.2288108073001234,230955.0,0.147576,46.69165387461985,False,True,False,-
TMPO.JK,MONITOR,3,2,1,126.0,0.0,1.2029938722418607,2314060.0,0.3507588,44.95818193666622,False,True,False,-
FUJI.JK,MONITOR,3,2,1,398.0,0.0,1.1569203116112123,6320055.0,2.9100964,49.19853295604403,False,True,False,-
TFAS.JK,MONITOR,3,3,0,224.0,5.660377358490567,1.136446891308618,941795.0,0.2397472,50.358826264495,False,True,False,"momentum_confirmed,strong_daily_move"
CFIN.JK,MONITOR,3,3,0,334.0,1.2121212121212122,1.0716638715860087,2003520.0,0.7171314,56.532992707145844,False,True,False,momentum_confirmed
BMHS.JK,MONITOR,3,3,0,193.0,-1.530612244897959,1.0169214252850058,1956100.0,0.3839156,53.95050334678649,False,True,False,momentum_confirmed
SSMS.JK,MONITOR,3,2,1,1425.0,0.35211267605633806,0.9806876981758105,6558255.0,9.16503,47.93526461826067,False,True,False,-
BLES.JK,MONITOR,3,3,0,154.0,4.054054054054054,0.9329725801729216,2834810.0,0.4072992,60.455989626481944,False,True,False,"momentum_confirmed,strong_daily_move"
AMAN.JK,MONITOR,3,3,0,310.0,1.3071895424836601,0.8005122847224563,2967100.0,0.736312,55.26227651246444,True,False,False,-
BUMI.JK,MONITOR,3,2,1,228.0,-4.201680672268908,0.780238571727356,4152489530.0,738.70461,46.06806581904302,False,True,False,-
PTBA.JK,MONITOR,3,2,1,2910.0,-2.348993288590604,0.7367919558403792,56956105.0,122.117568,51.28484543779968,False,False,False,-
BBYB.JK,MONITOR,3,2,1,304.0,-1.2987012987012987,0.7066688499271235,34627110.0,7.4388496,42.909742372321745,False,True,False,-
CTRA.JK,MONITOR,3,2,1,715.0,0.7042253521126761,0.6985175808234669,19701580.0,9.8397585,44.3283131302173,False,True,False,-
SAFE.JK,MONITOR,3,3,0,400.0,-1.477832512315271,0.6497525397238865,479875.0,0.12472,55.15288244446013,False,True,False,momentum_confirmed
GULA.JK,MONITOR,3,2,1,324.0,0.6211180124223602,0.6416495138376341,8725480.0,1.8139788,49.549919642964355,False,True,False,-
