symbol,action,total_score,trend_score,volume_score,close,change_pct,vol_ratio,avg_vol_20d,turnover_b,rsi14,trend_up,macd_positive,breakout_20d,notes
NZIA.JK,MONITOR,2,1,1,186.0,-6.532663316582915,0.5138087175662531,66377815.0,6.343623,46.055103711188615,False,True,False,-
BABY.JK,MONITOR,2,2,0,208.0,-0.9523809523809524,0.48096626338857856,1246865.0,0.1247376,45.470117386004304,False,True,False,-
GDST.JK,MONITOR,2,2,0,102.0,0.9900990099009901,0.45892436469349907,498775.0,0.0233478,46.347952672938355,False,True,False,-
DPUM.JK,MONITOR,2,2,0,139.0,-2.112676056338028,0.448067388270282,12320245.0,0.7673217,47.57291224675059,False,True,False,-
GULA.JK,MONITOR,2,1,1,314.0,-4.2682926829268295,0.42515736733748977,12332610.0,1.6463962,45.14659579084297,False,True,False,-
CSIS.JK,MONITOR,2,2,0,178.0,-1.1111111111111112,0.4195278317938746,5265920.0,0.3932376,49.92740607819534,False,True,False,-
ALKA.JK,MONITOR,2,2,0,720.0,0.6993006993006993,0.41563670583794465,1907435.0,0.570816,51.37564136821942,False,False,False,-
PTBA.JK,MONITOR,2,1,1,2870.0,-1.0344827586206897,0.39032728023585284,34869200.0,39.061848,47.79139761541646,False,False,False,-
SAME.JK,MONITOR,2,2,0,340.0,-1.1627906976744187,0.3812308533611593,896045.0,0.116144,51.18872551512925,False,False,False,-
IKPM.JK,MONITOR,2,2,0,220.0,-1.7857142857142856,0.3674039580908033,214750.0,0.017358,49.40279254289977,False,True,False,-
TSPC.JK,MONITOR,2,1,1,2440.0,0.0,0.3559463512099683,1323795.0,1.149728,34.36509452998692,False,True,False,-
NELY.JK,MONITOR,2,2,0,346.0,-1.1428571428571428,0.3527656601136857,794295.0,0.0969492,43.562723105078454,False,True,False,-
BBNI.JK,MONITOR,2,1,1,3700.0,0.8174386920980926,0.34030725199379924,89495595.0,112.6872,37.8341291970884,False,True,False,-
MGNA.JK,MONITOR,2,2,0,189.0,4.41988950276243,0.3099519348171796,839485.0,0.0491778,49.71199956469498,False,True,False,strong_daily_move
SOHO.JK,MONITOR,2,2,0,1970.0,-1.0050251256281406,0.2999678441820938,217690.0,0.128641,44.87197291055478,False,True,False,-
FOLK.JK,MONITOR,2,2,0,378.0,0.5319148936170213,0.29595070812739643,4511900.0,0.5047434,44.01730018005302,False,True,False,-
CARE.JK,MONITOR,2,2,0,422.0,0.4761904761904762,0.2956392600497466,1232245.0,0.1537346,45.45884811795774,False,True,False,-
IFII.JK,MONITOR,2,2,0,226.0,-0.8771929824561403,0.26762692273495153,224940.0,0.0136052,48.153148161173746,False,True,False,-
MMLP.JK,MONITOR,2,2,0,338.0,-1.1695906432748537,0.2575727631256803,1695055.0,0.1475708,39.755320015942644,False,True,False,-
MDIY.JK,MONITOR,2,2,0,890.0,0.0,0.03464803179466447,2992955.0,0.092293,48.81684813682758,False,True,False,-
EURO.JK,MONITOR,2,2,0,2820.0,0.0,0.0,3970295.0,0.0,77.46828806149378,True,False,False,-
DGNS.JK,MONITOR,1,0,1,288.0,-1.36986301369863,1.6114177360918296,590660.0,0.2741184,45.037247876222565,False,False,False,-
AMAN.JK,MONITOR,1,1,0,302.0,-3.205128205128205,1.1908906463885396,2151415.0,0.7737542,48.75735799251577,False,False,False,-
EKAD.JK,MONITOR,1,1,0,180.0,0.0,1.1595353916410205,402920.0,0.084096,45.779433695305705,False,True,False,-
JRPT.JK,MONITOR,1,1,0,1100.0,-0.9009009009009009,1.0592022393282015,357250.0,0.41624,43.22951354105495,False,False,False,-
OBAT.JK,MONITOR,1,1,0,344.0,1.7751479289940828,1.0157002220431903,508910.0,0.1778136,45.25753033933029,False,True,False,-
GDYR.JK,MONITOR,1,1,0,1105.0,0.45454545454545453,0.9116022099447514,235300.0,0.2370225,47.584339693134176,False,False,False,-
HAIS.JK,MONITOR,1,1,0,202.0,2.0202020202020203,0.9085727314181486,2456160.0,0.4507832,45.37773898266736,False,True,False,strong_daily_move
TALF.JK,MONITOR,1,1,0,610.0,-3.1746031746031744,0.8561613077061254,445360.0,0.232593,46.008193403997176,False,False,False,-
CSRA.JK,MONITOR,1,1,0,905.0,-0.5494505494505495,0.8077612229414518,619490.0,0.452862,41.91273811500655,False,True,False,-
RUIS.JK,MONITOR,1,1,0,230.0,0.0,0.7775918580001709,1813805.0,0.324392,44.33490334674049,False,True,False,-
BCIC.JK,MONITOR,1,1,0,127.0,-0.78125,0.7579435527698272,690025.0,0.066421,39.714674666066806,False,True,False,-
CRAB.JK,MONITOR,1,1,0,216.0,-0.9174311926605505,0.7086139511116256,1252445.0,0.1917,41.06878687098178,False,True,False,-
BDMN.JK,MONITOR,1,0,1,2480.0,0.0,0.6654332595311031,1318840.0,2.176448,40.19294460655963,False,False,False,-
ECII.JK,MONITOR,1,1,0,182.0,-1.6216216216216217,0.6393871688477497,783250.0,0.0911456,40.11030047408569,False,True,False,-
CASS.JK,MONITOR,1,1,0,1840.0,-1.6042780748663104,0.6363643174479499,667385.0,0.781448,41.74723280396681,False,True,False,-
ADHI.JK,MONITOR,1,1,0,190.0,0.5291005291005291,0.5026635632438302,7477765.0,0.714172,39.287467932744484,False,True,False,-
PTSN.JK,MONITOR,1,1,0,314.0,-0.6329113924050633,0.4978765548151008,1191460.0,0.1862648,43.11350726067336,False,True,False,-
LUCY.JK,MONITOR,1,1,0,1305.0,-6.451612903225806,0.45254823934174804,964980.0,0.5698935,43.49647067406814,False,True,False,-
APLI.JK,MONITOR,1,1,0,242.0,-2.4193548387096775,0.4287142275369294,270110.0,0.0280236,41.99569322205302,False,True,False,-
HEAL.JK,MONITOR,1,0,1,1200.0,-0.4149377593360996,0.4269975924592882,9717385.0,4.97916,38.705601662063714,False,False,False,-
BSSR.JK,MONITOR,1,1,0,4020.0,-0.24813895781637718,0.40231962150085426,608720.0,0.984498,49.97476255343428,False,False,False,-
PTPS.JK,MONITOR,1,1,0,185.0,-0.5376344086021506,0.3737601140101308,7746680.0,0.535649,44.19869617508827,False,True,False,-
ULTJ.JK,MONITOR,1,0,1,1510.0,-0.33003300330033003,0.35498884635509903,2178660.0,1.167834,45.97570867124525,False,False,False,-
ELSA.JK,MONITOR,1,0,1,710.0,-2.0689655172413794,0.3339472953968474,67821780.0,16.080719,45.232495783983964,False,False,False,-
KKGI.JK,MONITOR,1,1,0,322.0,0.0,0.32550800977133215,7386915.0,0.774249,44.16712431829283,False,False,False,-
IDEA.JK,MONITOR,1,1,0,88.0,10.0,0.3234836130753583,16851240.0,0.4796968,45.46419634808367,False,True,False,strong_daily_move
WIIM.JK,MONITOR,1,0,1,1850.0,-0.2695417789757413,0.3130783218808838,3728460.0,2.159505,48.030332835942275,False,False,False,-
CBPE.JK,MONITOR,1,1,0,318.0,0.6329113924050633,0.30302384554733947,469270.0,0.0452196,49.860990620826456,False,False,False,-
ATAP.JK,MONITOR,1,1,0,496.0,0.4048582995951417,0.2152964233490904,5406035.0,0.5772944,39.23453813934316,False,True,False,-
LRNA.JK,MONITOR,1,1,0,202.0,0.0,0.15839099949589844,1745680.0,0.055853,47.13824306919098,False,True,False,-
UDNG.JK,MONITOR,1,1,0,750.0,0.0,0.0,1233010.0,0.0,19.369261462694794,False,True,False,-
SUNI.JK,MONITOR,0,0,0,695.0,-0.7142857142857143,1.1019016410876776,752245.0,0.5760855,33.685800873648915,False,False,False,-
RUNS.JK,MONITOR,0,0,0,82.0,3.79746835443038,0.5488757079437102,6682205.0,0.3007514,43.898220000000876,False,False,False,strong_daily_move
SILO.JK,MONITOR,0,0,0,2560.0,1.185770750988142,0.48311753896222315,712870.0,0.881664,34.12685546832917,False,False,False,-
ITMA.JK,MONITOR,0,0,0,1940.0,0.5181347150259068,0.47568831234832987,393535.0,0.363168,40.30397111779029,False,False,False,-
BMHS.JK,MONITOR,0,0,0,183.0,0.0,0.4694063577661765,1568790.0,0.1347612,42.506563165604184,False,False,False,-
HYGN.JK,MONITOR,0,0,0,141.0,-0.7042253521126761,0.35366414070876995,1109810.0,0.0553425,42.82789705104458,False,False,False,-
SDPC.JK,MONITOR,0,0,0,190.0,1.6042780748663104,0.27973006748312923,500125.0,0.026581,47.263064238541716,False,False,False,-
FWCT.JK,MONITOR,0,0,0,99.0,1.0204081632653061,0.2403932610993351,17238420.0,0.410256,38.95925596368144,False,False,False,-
SKBM.JK,MONITOR,0,0,0,630.0,0.0,0.18422595978362064,1219155.0,0.141498,44.46236576940608,False,False,False,-
